loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.02787199802696705,0.40920785069465637,1739723160,,False,1,e43f9_00014,2025-02-16_16-26-00,3.349020004272461,3.349020004272461,2849,4def4e341627,172.19.0.2,3.349020004272461,1
0.023143067955970764,0.38181158900260925,1739723162,,False,2,e43f9_00014,2025-02-16_16-26-02,2.430340051651001,5.779360055923462,2849,4def4e341627,172.19.0.2,5.779360055923462,2
0.023317798972129822,0.37529507279396057,1739723165,,False,3,e43f9_00014,2025-02-16_16-26-05,2.7459781169891357,8.525338172912598,2849,4def4e341627,172.19.0.2,8.525338172912598,3
0.021773099899291992,0.3621455729007721,1739723168,,False,4,e43f9_00014,2025-02-16_16-26-08,2.6430180072784424,11.16835618019104,2849,4def4e341627,172.19.0.2,11.16835618019104,4
0.021594524383544922,0.3628121614456177,1739723170,,False,5,e43f9_00014,2025-02-16_16-26-10,2.5048704147338867,13.673226594924927,2849,4def4e341627,172.19.0.2,13.673226594924927,5
0.023152457550168037,0.3633734881877899,1739723173,,False,6,e43f9_00014,2025-02-16_16-26-13,2.6822011470794678,16.355427742004395,2849,4def4e341627,172.19.0.2,16.355427742004395,6
0.021759865805506706,0.3542127311229706,1739723176,,False,7,e43f9_00014,2025-02-16_16-26-16,2.7942306995391846,19.14965844154358,2849,4def4e341627,172.19.0.2,19.14965844154358,7
0.02188405767083168,0.34411510825157166,1739723179,,False,8,e43f9_00014,2025-02-16_16-26-19,2.8689863681793213,22.0186448097229,2849,4def4e341627,172.19.0.2,22.0186448097229,8
0.023040354251861572,0.34973564743995667,1739723181,,False,9,e43f9_00014,2025-02-16_16-26-21,2.88445782661438,24.90310263633728,2849,4def4e341627,172.19.0.2,24.90310263633728,9
0.022325007244944572,0.3562566936016083,1739723184,,False,10,e43f9_00014,2025-02-16_16-26-24,2.719400644302368,27.62250328063965,2849,4def4e341627,172.19.0.2,27.62250328063965,10
