loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.06299076974391937,0.7101767659187317,1739717283,,False,1,65eb4_00026,2025-02-16_14-48-03,3.7975876331329346,3.7975876331329346,3582,f8efab3814bc,172.19.0.2,3.7975876331329346,1
0.052958715707063675,0.6191054582595825,1739717286,,False,2,65eb4_00026,2025-02-16_14-48-06,3.0420312881469727,6.839618921279907,3582,f8efab3814bc,172.19.0.2,6.839618921279907,2
0.039793744683265686,0.48814019560813904,1739717289,,False,3,65eb4_00026,2025-02-16_14-48-09,2.9479103088378906,9.787529230117798,3582,f8efab3814bc,172.19.0.2,9.787529230117798,3
0.05019408091902733,0.6869446039199829,1739717292,,False,4,65eb4_00026,2025-02-16_14-48-12,3.1984095573425293,12.985938787460327,3582,f8efab3814bc,172.19.0.2,12.985938787460327,4
0.03264755755662918,0.4490104615688324,1739717295,,False,5,65eb4_00026,2025-02-16_14-48-15,3.1735589504241943,16.15949773788452,3582,f8efab3814bc,172.19.0.2,16.15949773788452,5
0.03697758540511131,0.4543538987636566,1739717298,,False,6,65eb4_00026,2025-02-16_14-48-18,3.0796585083007812,19.239156246185303,3582,f8efab3814bc,172.19.0.2,19.239156246185303,6
0.036108389496803284,0.44651636481285095,1739717301,,False,7,65eb4_00026,2025-02-16_14-48-21,3.0166208744049072,22.25577712059021,3582,f8efab3814bc,172.19.0.2,22.25577712059021,7
0.03368731960654259,0.43818503618240356,1739717304,,False,8,65eb4_00026,2025-02-16_14-48-24,2.974261522293091,25.2300386428833,3582,f8efab3814bc,172.19.0.2,25.2300386428833,8
0.028600869700312614,0.4363863468170166,1739717307,,False,9,65eb4_00026,2025-02-16_14-48-27,2.8899927139282227,28.120031356811523,3582,f8efab3814bc,172.19.0.2,28.120031356811523,9
0.029451528564095497,0.42278745770454407,1739717310,,False,10,65eb4_00026,2025-02-16_14-48-30,2.877082109451294,30.997113466262817,3582,f8efab3814bc,172.19.0.2,30.997113466262817,10
