loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.07131126523017883,0.5577097535133362,1739722919,,False,1,e43f9_00007,2025-02-16_16-21-59,5.1302478313446045,5.1302478313446045,2328,4def4e341627,172.19.0.2,5.1302478313446045,1
0.09082522243261337,0.5028197169303894,1739722923,,False,2,e43f9_00007,2025-02-16_16-22-03,3.635815382003784,8.766063213348389,2328,4def4e341627,172.19.0.2,8.766063213348389,2
0.08912765979766846,0.3611694872379303,1739722926,,False,3,e43f9_00007,2025-02-16_16-22-06,3.901498317718506,12.667561531066895,2328,4def4e341627,172.19.0.2,12.667561531066895,3
0.10517238825559616,0.23293036222457886,1739722930,,False,4,e43f9_00007,2025-02-16_16-22-10,3.5284745693206787,16.196036100387573,2328,4def4e341627,172.19.0.2,16.196036100387573,4
0.11309788376092911,0.1297096461057663,1739722934,,False,5,e43f9_00007,2025-02-16_16-22-14,3.5599746704101562,19.75601077079773,2328,4def4e341627,172.19.0.2,19.75601077079773,5
0.11429699510335922,0.10402091592550278,1739722937,,False,6,e43f9_00007,2025-02-16_16-22-17,3.8429667949676514,23.59897756576538,2328,4def4e341627,172.19.0.2,23.59897756576538,6
0.11457472294569016,0.09736321121454239,1739722941,,False,7,e43f9_00007,2025-02-16_16-22-21,3.564223527908325,27.163201093673706,2328,4def4e341627,172.19.0.2,27.163201093673706,7
0.11428265273571014,0.09192243218421936,1739722945,,False,8,e43f9_00007,2025-02-16_16-22-25,3.703749895095825,30.86695098876953,2328,4def4e341627,172.19.0.2,30.86695098876953,8
0.11496909707784653,0.08302874118089676,1739722948,,False,9,e43f9_00007,2025-02-16_16-22-28,3.779114246368408,34.64606523513794,2328,4def4e341627,172.19.0.2,34.64606523513794,9
0.11424947530031204,0.08289822190999985,1739722953,,False,10,e43f9_00007,2025-02-16_16-22-33,4.101797342300415,38.747862577438354,2328,4def4e341627,172.19.0.2,38.747862577438354,10
