loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.03211924061179161,0.4223199784755707,1739723378,,False,1,e43f9_00022,2025-02-16_16-29-38,2.216834783554077,2.216834783554077,3439,4def4e341627,172.19.0.2,2.216834783554077,1
0.024643825367093086,0.38509511947631836,1739723379,,False,2,e43f9_00022,2025-02-16_16-29-39,1.2681818008422852,3.4850165843963623,3439,4def4e341627,172.19.0.2,3.4850165843963623,2
0.020148834213614464,0.3748210370540619,1739723381,,False,3,e43f9_00022,2025-02-16_16-29-41,1.3101372718811035,4.795153856277466,3439,4def4e341627,172.19.0.2,4.795153856277466,3
0.019875571131706238,0.35220015048980713,1739723382,,False,4,e43f9_00022,2025-02-16_16-29-42,1.2346186637878418,6.029772520065308,3439,4def4e341627,172.19.0.2,6.029772520065308,4
0.02067328616976738,0.33312904834747314,1739723383,,False,5,e43f9_00022,2025-02-16_16-29-43,1.3658170700073242,7.395589590072632,3439,4def4e341627,172.19.0.2,7.395589590072632,5
0.02647227980196476,0.2996867597103119,1739723385,,False,6,e43f9_00022,2025-02-16_16-29-45,1.5777075290679932,8.973297119140625,3439,4def4e341627,172.19.0.2,8.973297119140625,6
0.020843446254730225,0.2924257814884186,1739723386,,False,7,e43f9_00022,2025-02-16_16-29-46,1.3597915172576904,10.333088636398315,3439,4def4e341627,172.19.0.2,10.333088636398315,7
0.02124982513487339,0.34220996499061584,1739723388,,False,8,e43f9_00022,2025-02-16_16-29-48,1.5936241149902344,11.92671275138855,3439,4def4e341627,172.19.0.2,11.92671275138855,8
0.01803617551922798,0.3621290326118469,1739723389,,False,9,e43f9_00022,2025-02-16_16-29-49,1.3786537647247314,13.305366516113281,3439,4def4e341627,172.19.0.2,13.305366516113281,9
0.018171681091189384,0.3343689441680908,1739723391,,False,10,e43f9_00022,2025-02-16_16-29-51,1.3383145332336426,14.643681049346924,3439,4def4e341627,172.19.0.2,14.643681049346924,10
