loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.08117420971393585,0.7947728037834167,1739717028,,False,1,65eb4_00015,2025-02-16_14-43-48,3.3996713161468506,3.3996713161468506,2776,f8efab3814bc,172.19.0.2,3.3996713161468506,1
0.15008780360221863,0.4948859214782715,1739717030,,False,2,65eb4_00015,2025-02-16_14-43-50,2.7773170471191406,6.176988363265991,2776,f8efab3814bc,172.19.0.2,6.176988363265991,2
0.17727555334568024,0.42059776186943054,1739717033,,False,3,65eb4_00015,2025-02-16_14-43-53,2.659040927886963,8.836029291152954,2776,f8efab3814bc,172.19.0.2,8.836029291152954,3
0.13949261605739594,0.3111437261104584,1739717036,,False,4,65eb4_00015,2025-02-16_14-43-56,2.6711301803588867,11.50715947151184,2776,f8efab3814bc,172.19.0.2,11.50715947151184,4
0.12609481811523438,0.2919376492500305,1739717038,,False,5,65eb4_00015,2025-02-16_14-43-58,2.5887506008148193,14.09591007232666,2776,f8efab3814bc,172.19.0.2,14.09591007232666,5
0.11961731314659119,0.2996561825275421,1739717041,,False,6,65eb4_00015,2025-02-16_14-44-01,2.5786659717559814,16.67457604408264,2776,f8efab3814bc,172.19.0.2,16.67457604408264,6
0.128554105758667,0.2820119261741638,1739717044,,False,7,65eb4_00015,2025-02-16_14-44-04,2.6911816596984863,19.365757703781128,2776,f8efab3814bc,172.19.0.2,19.365757703781128,7
0.11367746442556381,0.3060902953147888,1739717046,,False,8,65eb4_00015,2025-02-16_14-44-06,2.656623125076294,22.022380828857422,2776,f8efab3814bc,172.19.0.2,22.022380828857422,8
0.11761117726564407,0.2908160984516144,1739717049,,False,9,65eb4_00015,2025-02-16_14-44-09,2.764073371887207,24.78645420074463,2776,f8efab3814bc,172.19.0.2,24.78645420074463,9
0.12022361904382706,0.26931998133659363,1739717052,,False,10,65eb4_00015,2025-02-16_14-44-12,2.9507148265838623,27.73716902732849,2776,f8efab3814bc,172.19.0.2,27.73716902732849,10
