loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.020421715453267097,0.37110018730163574,1739722963,,False,1,e43f9_00008,2025-02-16_16-22-43,4.095803737640381,4.095803737640381,2403,4def4e341627,172.19.0.2,4.095803737640381,1
0.0192261952906847,0.3453729748725891,1739722966,,False,2,e43f9_00008,2025-02-16_16-22-46,3.1971871852874756,7.2929909229278564,2403,4def4e341627,172.19.0.2,7.2929909229278564,2
0.02259196899831295,0.2757070064544678,1739722969,,False,3,e43f9_00008,2025-02-16_16-22-49,3.234027624130249,10.527018547058105,2403,4def4e341627,172.19.0.2,10.527018547058105,3
0.029680147767066956,0.15762557089328766,1739722972,,False,4,e43f9_00008,2025-02-16_16-22-52,3.180131196975708,13.707149744033813,2403,4def4e341627,172.19.0.2,13.707149744033813,4
0.020977504551410675,0.1970215141773224,1739722975,,False,5,e43f9_00008,2025-02-16_16-22-55,3.2504823207855225,16.957632064819336,2403,4def4e341627,172.19.0.2,16.957632064819336,5
0.023354627192020416,0.16363398730754852,1739722979,,False,6,e43f9_00008,2025-02-16_16-22-59,3.2677719593048096,20.225404024124146,2403,4def4e341627,172.19.0.2,20.225404024124146,6
0.026816127821803093,0.1039108857512474,1739722982,,False,7,e43f9_00008,2025-02-16_16-23-02,3.373936891555786,23.59934091567993,2403,4def4e341627,172.19.0.2,23.59934091567993,7
0.030703654512763023,0.08676821738481522,1739722985,,False,8,e43f9_00008,2025-02-16_16-23-05,3.291109085083008,26.89045000076294,2403,4def4e341627,172.19.0.2,26.89045000076294,8
0.034883663058280945,0.07236447930335999,1739722989,,False,9,e43f9_00008,2025-02-16_16-23-09,3.314797878265381,30.20524787902832,2403,4def4e341627,172.19.0.2,30.20524787902832,9
0.03628186881542206,0.06573903560638428,1739722992,,False,10,e43f9_00008,2025-02-16_16-23-12,3.2692549228668213,33.47450280189514,2403,4def4e341627,172.19.0.2,33.47450280189514,10
