loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.0270337276160717,0.44902893900871277,1739653790,,False,1,f7879_00018,2025-02-15_21-09-50,1.8718478679656982,1.8718478679656982,3003,e82c2a0d68e7,172.19.0.2,1.8718478679656982,1
0.024947283789515495,0.43650805950164795,1739653791,,False,2,f7879_00018,2025-02-15_21-09-51,1.3030946254730225,3.1749424934387207,3003,e82c2a0d68e7,172.19.0.2,3.1749424934387207,2
0.025240568444132805,0.44125744700431824,1739653793,,False,3,f7879_00018,2025-02-15_21-09-53,1.3700952529907227,4.545037746429443,3003,e82c2a0d68e7,172.19.0.2,4.545037746429443,3
0.028342247009277344,0.3612377941608429,1739653794,,False,4,f7879_00018,2025-02-15_21-09-54,1.2712242603302002,5.8162620067596436,3003,e82c2a0d68e7,172.19.0.2,5.8162620067596436,4
0.030321713536977768,0.2915102541446686,1739653795,,False,5,f7879_00018,2025-02-15_21-09-55,1.277446985244751,7.0937089920043945,3003,e82c2a0d68e7,172.19.0.2,7.0937089920043945,5
0.03491508960723877,0.18840660154819489,1739653797,,False,6,f7879_00018,2025-02-15_21-09-57,1.2523415088653564,8.346050500869751,3003,e82c2a0d68e7,172.19.0.2,8.346050500869751,6
0.039210207760334015,0.17421147227287292,1739653798,,False,7,f7879_00018,2025-02-15_21-09-58,1.253664493560791,9.599714994430542,3003,e82c2a0d68e7,172.19.0.2,9.599714994430542,7
0.0441010519862175,0.1480650007724762,1739653799,,False,8,f7879_00018,2025-02-15_21-09-59,1.287834644317627,10.887549638748169,3003,e82c2a0d68e7,172.19.0.2,10.887549638748169,8
0.045342836529016495,0.13824167847633362,1739653801,,False,9,f7879_00018,2025-02-15_21-10-01,1.3239977359771729,12.211547374725342,3003,e82c2a0d68e7,172.19.0.2,12.211547374725342,9
0.04281676560640335,0.14485421776771545,1739653802,,False,10,f7879_00018,2025-02-15_21-10-02,1.3712589740753174,13.58280634880066,3003,e82c2a0d68e7,172.19.0.2,13.58280634880066,10
