loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.04758050665259361,0.5562073588371277,1739717195,,False,1,65eb4_00022,2025-02-16_14-46-35,1.7054917812347412,1.7054917812347412,3290,f8efab3814bc,172.19.0.2,1.7054917812347412,1
0.030535506084561348,0.4625391960144043,1739717196,,False,2,65eb4_00022,2025-02-16_14-46-36,1.136458396911621,2.8419501781463623,3290,f8efab3814bc,172.19.0.2,2.8419501781463623,2
0.028131287544965744,0.4364722967147827,1739717197,,False,3,65eb4_00022,2025-02-16_14-46-37,1.1638810634613037,4.005831241607666,3290,f8efab3814bc,172.19.0.2,4.005831241607666,3
0.0298493430018425,0.47910284996032715,1739717199,,False,4,65eb4_00022,2025-02-16_14-46-39,1.2466609477996826,5.252492189407349,3290,f8efab3814bc,172.19.0.2,5.252492189407349,4
0.026896782219409943,0.44181379675865173,1739717200,,False,5,65eb4_00022,2025-02-16_14-46-40,1.173328161239624,6.425820350646973,3290,f8efab3814bc,172.19.0.2,6.425820350646973,5
0.02640194073319435,0.4362061023712158,1739717201,,False,6,65eb4_00022,2025-02-16_14-46-41,1.2577004432678223,7.683520793914795,3290,f8efab3814bc,172.19.0.2,7.683520793914795,6
0.026396475732326508,0.43095505237579346,1739717202,,False,7,65eb4_00022,2025-02-16_14-46-42,1.081178903579712,8.764699697494507,3290,f8efab3814bc,172.19.0.2,8.764699697494507,7
0.026808936148881912,0.42437270283699036,1739717203,,False,8,65eb4_00022,2025-02-16_14-46-43,1.0301513671875,9.794851064682007,3290,f8efab3814bc,172.19.0.2,9.794851064682007,8
0.030433299019932747,0.4259709119796753,1739717204,,False,9,65eb4_00022,2025-02-16_14-46-44,1.199371099472046,10.994222164154053,3290,f8efab3814bc,172.19.0.2,10.994222164154053,9
0.031587567180395126,0.3737814128398895,1739717205,,False,10,65eb4_00022,2025-02-16_14-46-45,0.9924173355102539,11.986639499664307,3290,f8efab3814bc,172.19.0.2,11.986639499664307,10
