loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.017724012956023216,0.35168570280075073,1739723421,,False,1,e43f9_00024,2025-02-16_16-30-21,4.596234083175659,4.596234083175659,3585,4def4e341627,172.19.0.2,4.596234083175659,1
0.020976055413484573,0.3026193082332611,1739723424,,False,2,e43f9_00024,2025-02-16_16-30-24,3.2009940147399902,7.797228097915649,3585,4def4e341627,172.19.0.2,7.797228097915649,2
0.023278504610061646,0.23439258337020874,1739723427,,False,3,e43f9_00024,2025-02-16_16-30-27,3.2839417457580566,11.081169843673706,3585,4def4e341627,172.19.0.2,11.081169843673706,3
0.027668243274092674,0.18861547112464905,1739723430,,False,4,e43f9_00024,2025-02-16_16-30-30,3.2324512004852295,14.313621044158936,3585,4def4e341627,172.19.0.2,14.313621044158936,4
0.041291311383247375,0.12087761610746384,1739723434,,False,5,e43f9_00024,2025-02-16_16-30-34,3.1856260299682617,17.499247074127197,3585,4def4e341627,172.19.0.2,17.499247074127197,5
0.034632813185453415,0.08336866647005081,1739723437,,False,6,e43f9_00024,2025-02-16_16-30-37,3.351018190383911,20.85026526451111,3585,4def4e341627,172.19.0.2,20.85026526451111,6
0.04055807366967201,0.07685679942369461,1739723440,,False,7,e43f9_00024,2025-02-16_16-30-40,3.2198727130889893,24.070137977600098,3585,4def4e341627,172.19.0.2,24.070137977600098,7
0.042188793420791626,0.060199279338121414,1739723443,,False,8,e43f9_00024,2025-02-16_16-30-43,3.2129759788513184,27.283113956451416,3585,4def4e341627,172.19.0.2,27.283113956451416,8
0.04442816227674484,0.05549977347254753,1739723447,,False,9,e43f9_00024,2025-02-16_16-30-47,3.2639265060424805,30.547040462493896,3585,4def4e341627,172.19.0.2,30.547040462493896,9
0.043328266590833664,0.05665912851691246,1739723450,,False,10,e43f9_00024,2025-02-16_16-30-50,3.259917974472046,33.80695843696594,3585,4def4e341627,172.19.0.2,33.80695843696594,10
